Codigo,Data_Inicio,Data_Fim,Ato_Legal,Numero,Ano,IBS,CBS
3038942,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038943,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038944,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038945,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038946,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
303895,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038951,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038952,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038953,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038954,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038955,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038956,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
303896,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038961,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038962,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038963,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038964,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038965,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3038990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3039,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30391,01/04/2023,31/12/9999,Res Camex,440,2022,0.1,0.17
3039110,01/04/2023,31/12/9999,Res Camex,440,2022,0.1,0.17
3039190,01/04/2023,31/12/9999,Res Camex,440,2022,0.1,0.17
3039200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30399,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3039910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3039920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3039990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
304,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3043,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3043100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30432,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3043210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3043290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3043300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3043900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044600,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044700,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044800,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30449,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3044990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045600,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045700,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3045900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3046,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3046100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30462,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3046210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3046290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3046300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3046900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3047900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30485,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048510,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048520,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048600,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048700,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30488,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048810,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048890,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30489,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048930,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3048990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30492,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
304921,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049211,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049212,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049219,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
304922,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049221,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049222,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049229,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049600,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049700,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3049900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
305,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30520,01/04/2023,31/12/9999,Res Camex,440,2022,0.1,0.17
3052010,01/04/2023,31/12/9999,Res Camex,440,2022,0.1,0.17
3052090,01/04/2023,31/12/9999,Res Camex,440,2022,0.1,0.17
3053,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3053100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30532,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3053210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3053220,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3053230,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3053290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3053900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30549,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3054990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30553,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055310,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055390,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3055900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30569,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3056990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3057,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3057100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3057200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3057900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
306,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30611,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30616,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061610,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061690,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30617,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061710,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061790,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30619,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3061990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063600,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30639,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3063990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069500,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30699,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3069990,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
307,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3071,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3071100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3071200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3071900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3072,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3072100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3072200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3072900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3073,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3073100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3073200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3073900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3074,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3074200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
30743,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3074310,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3074320,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3074900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3075,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3075100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3075200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3075900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3076000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3077,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3077100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3077200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3077900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078300,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078700,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3078800,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3079,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3079100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3079200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3079900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
308,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3081,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3081100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3081200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3081900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3082,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3082100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3082200,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3082900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3083000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3089000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
309,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3091000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
3099000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
401,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4011010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4011090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40120,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4012010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4012090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40140,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4014010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
401402,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4014021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4014029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40150,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4015010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
401502,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4015021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4015029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
402,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4021010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4021090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40221,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022120,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022130,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40229,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4022930,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4029100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4029900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
403,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4032000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4039000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
404,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4041000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4049000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
405,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4051000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4052000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40590,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4059010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4059090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
406,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40610,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4061010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4061090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4062000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4063000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4064000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
40690,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4069010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4069020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4069030,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4069090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
407,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4071,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4071100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4071900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4072,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4072100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4072900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4079000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
408,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4081,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4081100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4081900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4089,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4089100,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4089900,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4090000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
410,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4101000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
4109000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5010000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
502,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50210,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
502101,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5021011,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5021019,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5021090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5029010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5029020,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
50400,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
504001,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5040011,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5040012,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5040013,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5040019,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5040090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
505,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5051000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5059000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
506,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5061000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5069000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
507,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5071000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5079000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5080000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5100010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5100090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
511,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5111000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51191,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119110,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119190,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
51199,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119910,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119920,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119930,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
511999,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119991,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
5119999,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
601,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6011000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6012000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
602,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6021000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6022000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6023000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6024000,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
60290,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029010,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
602902,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029021,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029029,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
602908,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029081,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029082,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029083,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029089,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6029090,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
603,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
6031,01/04/2022,31/12/9999,Res Camex,272,2021,0.1,0.17
